Country ,County_Province,Population
US,".Hughes County, Oklahoma","13,279"
US,".Jackson County, Oklahoma","24,530"
US,".Jefferson County, Oklahoma","6,002"
US,".Johnston County, Oklahoma","11,085"
US,".Kay County, Oklahoma","43,538"
US,".Kingfisher County, Oklahoma","15,765"
US,".Kiowa County, Oklahoma","8,708"
US,".Latimer County, Oklahoma","10,073"
US,".Le Flore County, Oklahoma","49,853"
US,".Lincoln County, Oklahoma","34,877"
US,".Logan County, Oklahoma","48,011"
US,".Love County, Oklahoma","10,253"
US,".McClain County, Oklahoma","40,474"
US,".McCurtain County, Oklahoma","32,832"
US,".McIntosh County, Oklahoma","19,596"
US,".Major County, Oklahoma","7,629"
US,".Marshall County, Oklahoma","16,931"
US,".Mayes County, Oklahoma","41,100"
US,".Murray County, Oklahoma","14,073"
US,".Muskogee County, Oklahoma","67,997"
US,".Noble County, Oklahoma","11,131"
US,".Nowata County, Oklahoma","10,076"
US,".Okfuskee County, Oklahoma","11,993"
US,".Oklahoma County, Oklahoma","797,434"
US,".Okmulgee County, Oklahoma","38,465"
US,".Osage County, Oklahoma","46,963"
US,".Ottawa County, Oklahoma","31,127"
US,".Pawnee County, Oklahoma","16,376"
US,".Payne County, Oklahoma","81,784"
US,".Pittsburg County, Oklahoma","43,654"
US,".Pontotoc County, Oklahoma","38,284"
US,".Pottawatomie County, Oklahoma","72,592"
US,".Pushmataha County, Oklahoma","11,096"
US,".Roger Mills County, Oklahoma","3,583"
US,".Rogers County, Oklahoma","92,459"
US,".Seminole County, Oklahoma","24,258"
US,".Sequoyah County, Oklahoma","41,569"
US,".Stephens County, Oklahoma","43,143"
US,".Texas County, Oklahoma","19,983"
US,".Tillman County, Oklahoma","7,250"
US,".Tulsa County, Oklahoma","651,552"
US,".Wagoner County, Oklahoma","81,289"
US,".Washington County, Oklahoma","51,527"
US,".Washita County, Oklahoma","10,916"
US,".Woods County, Oklahoma","8,793"
US,".Woodward County, Oklahoma","20,211"
US,".Baker County, Oregon","16,124"
US,".Benton County, Oregon","93,053"
US,".Clackamas County, Oregon","418,187"
US,".Clatsop County, Oregon","40,224"
US,".Columbia County, Oregon","52,354"
US,".Coos County, Oregon","64,487"
US,".Crook County, Oregon","24,404"
US,".Curry County, Oregon","22,925"
US,".Deschutes County, Oregon","197,692"
US,".Douglas County, Oregon","110,980"
US,".Gilliam County, Oregon","1,912"
US,".Grant County, Oregon","7,199"
US,".Harney County, Oregon","7,393"
US,".Hood River County, Oregon","23,382"
US,".Jackson County, Oregon","220,944"
US,".Jefferson County, Oregon","24,658"
US,".Josephine County, Oregon","87,487"
US,".Klamath County, Oregon","68,238"
US,".Lake County, Oregon","7,869"
US,".Lane County, Oregon","382,067"
US,".Lincoln County, Oregon","49,962"
US,".Linn County, Oregon","129,749"
US,".Malheur County, Oregon","30,571"
US,".Marion County, Oregon","347,818"
US,".Morrow County, Oregon","11,603"
US,".Multnomah County, Oregon","812,855"
US,".Polk County, Oregon","86,085"
US,".Sherman County, Oregon","1,780"
US,".Tillamook County, Oregon","27,036"
US,".Umatilla County, Oregon","77,950"
US,".Union County, Oregon","26,835"
US,".Wallowa County, Oregon","7,208"
US,".Wasco County, Oregon","26,682"
US,".Washington County, Oregon","601,592"
US,".Wheeler County, Oregon","1,332"
US,".Yamhill County, Oregon","107,100"
US,".Adams County, Pennsylvania","103,009"
US,".Allegheny County, Pennsylvania","1,216,045"
US,".Armstrong County, Pennsylvania","64,735"
US,".Beaver County, Pennsylvania","163,929"
US,".Bedford County, Pennsylvania","47,888"
US,".Berks County, Pennsylvania","421,164"
US,".Blair County, Pennsylvania","121,829"
US,".Bradford County, Pennsylvania","60,323"
US,".Bucks County, Pennsylvania","628,270"
US,".Butler County, Pennsylvania","187,853"
US,".Cambria County, Pennsylvania","130,192"
US,".Cameron County, Pennsylvania","4,447"
US,".Carbon County, Pennsylvania","64,182"
US,".Centre County, Pennsylvania","162,385"
US,".Chester County, Pennsylvania","524,989"
US,".Clarion County, Pennsylvania","38,438"
US,".Clearfield County, Pennsylvania","79,255"
US,".Clinton County, Pennsylvania","38,632"
US,".Columbia County, Pennsylvania","64,964"
US,".Crawford County, Pennsylvania","84,629"
US,".Cumberland County, Pennsylvania","253,370"
US,".Dauphin County, Pennsylvania","278,299"
US,".Delaware County, Pennsylvania","566,747"
US,".Elk County, Pennsylvania","29,910"
US,".Erie County, Pennsylvania","269,728"
US,".Fayette County, Pennsylvania","129,274"
US,".Forest County, Pennsylvania","7,247"
US,".Franklin County, Pennsylvania","155,027"
US,".Fulton County, Pennsylvania","14,530"
US,".Greene County, Pennsylvania","36,233"
US,".Huntingdon County, Pennsylvania","45,144"
US,".Indiana County, Pennsylvania","84,073"
US,".Jefferson County, Pennsylvania","43,425"
US,".Juniata County, Pennsylvania","24,763"
US,".Lackawanna County, Pennsylvania","209,674"
US,".Lancaster County, Pennsylvania","545,724"
US,".Lawrence County, Pennsylvania","85,512"
US,".Lebanon County, Pennsylvania","141,793"
US,".Lehigh County, Pennsylvania","369,318"
US,".Luzerne County, Pennsylvania","317,417"
US,".Lycoming County, Pennsylvania","113,299"
US,".McKean County, Pennsylvania","40,625"
US,".Mercer County, Pennsylvania","109,424"
US,".Mifflin County, Pennsylvania","46,138"
US,".Monroe County, Pennsylvania","170,271"
US,".Montgomery County, Pennsylvania","830,915"
US,".Montour County, Pennsylvania","18,230"
US,".Northampton County, Pennsylvania","305,285"
US,".Northumberland County, Pennsylvania","90,843"
US,".Perry County, Pennsylvania","46,272"
US,".Philadelphia County, Pennsylvania","1,584,064"
US,".Pike County, Pennsylvania","55,809"
US,".Potter County, Pennsylvania","16,526"
US,".Schuylkill County, Pennsylvania","141,359"
US,".Snyder County, Pennsylvania","40,372"
US,".Somerset County, Pennsylvania","73,447"
US,".Sullivan County, Pennsylvania","6,066"
US,".Susquehanna County, Pennsylvania","40,328"
US,".Tioga County, Pennsylvania","40,591"
US,".Union County, Pennsylvania","44,923"
US,".Venango County, Pennsylvania","50,668"
US,".Warren County, Pennsylvania","39,191"
US,".Washington County, Pennsylvania","206,865"
US,".Wayne County, Pennsylvania","51,361"
US,".Westmoreland County, Pennsylvania","348,899"
US,".Wyoming County, Pennsylvania","26,794"
US,".York County, Pennsylvania","449,058"
US,".Bristol County, Rhode Island","48,479"
US,".Kent County, Rhode Island","164,292"
US,".Newport County, Rhode Island","82,082"
US,".Providence County, Rhode Island","638,931"
US,".Washington County, Rhode Island","125,577"
US,".Abbeville County, South Carolina","24,527"
US,".Aiken County, South Carolina","170,872"
US,".Allendale County, South Carolina","8,688"
US,".Anderson County, South Carolina","202,558"
US,".Bamberg County, South Carolina","14,066"
US,".Barnwell County, South Carolina","20,866"
US,".Beaufort County, South Carolina","192,122"
US,".Berkeley County, South Carolina","227,907"
US,".Calhoun County, South Carolina","14,553"
US,".Charleston County, South Carolina","411,406"
US,".Cherokee County, South Carolina","57,300"
US,".Chester County, South Carolina","32,244"
US,".Chesterfield County, South Carolina","45,650"
US,".Clarendon County, South Carolina","33,745"
US,".Colleton County, South Carolina","37,677"
US,".Darlington County, South Carolina","66,618"
US,".Dillon County, South Carolina","30,479"
US,".Dorchester County, South Carolina","162,809"
US,".Edgefield County, South Carolina","27,260"
US,".Fairfield County, South Carolina","22,347"
US,".Florence County, South Carolina","138,293"
US,".Georgetown County, South Carolina","62,680"
US,".Greenville County, South Carolina","523,542"
US,".Greenwood County, South Carolina","70,811"
US,".Hampton County, South Carolina","19,222"
US,".Horry County, South Carolina","354,081"
US,".Jasper County, South Carolina","30,073"
US,".Kershaw County, South Carolina","66,551"
US,".Lancaster County, South Carolina","98,012"
US,".Laurens County, South Carolina","67,493"
US,".Lee County, South Carolina","16,828"
US,".Lexington County, South Carolina","298,750"
US,".McCormick County, South Carolina","9,463"
US,".Marion County, South Carolina","30,657"
US,".Marlboro County, South Carolina","26,118"
US,".Newberry County, South Carolina","38,440"
US,".Oconee County, South Carolina","79,546"
US,".Orangeburg County, South Carolina","86,175"
US,".Pickens County, South Carolina","126,884"
US,".Richland County, South Carolina","415,759"
US,".Saluda County, South Carolina","20,473"
US,".Spartanburg County, South Carolina","319,785"
US,".Sumter County, South Carolina","106,721"
US,".Union County, South Carolina","27,316"
US,".Williamsburg County, South Carolina","30,368"
US,".York County, South Carolina","280,979"
US,".Aurora County, South Dakota","2,751"
US,".Beadle County, South Dakota","18,453"
US,".Bennett County, South Dakota","3,365"
US,".Bon Homme County, South Dakota","6,901"
US,".Brookings County, South Dakota","35,077"
US,".Brown County, South Dakota","38,839"
US,".Brule County, South Dakota","5,297"
US,".Buffalo County, South Dakota","1,962"
US,".Butte County, South Dakota","10,429"
US,".Campbell County, South Dakota","1,376"
US,".Charles Mix County, South Dakota","9,292"
US,".Clark County, South Dakota","3,736"
US,".Clay County, South Dakota","14,070"
US,".Codington County, South Dakota","28,009"
US,".Corson County, South Dakota","4,086"
US,".Custer County, South Dakota","8,972"
US,".Davison County, South Dakota","19,775"
US,".Day County, South Dakota","5,424"
US,".Deuel County, South Dakota","4,351"
US,".Dewey County, South Dakota","5,892"
US,".Douglas County, South Dakota","2,921"
US,".Edmunds County, South Dakota","3,829"
US,".Fall River County, South Dakota","6,713"
US,".Faulk County, South Dakota","2,299"
US,".Grant County, South Dakota","7,052"
US,".Gregory County, South Dakota","4,185"
US,".Haakon County, South Dakota","1,899"
US,".Hamlin County, South Dakota","6,164"
US,".Hand County, South Dakota","3,191"
US,".Hanson County, South Dakota","3,453"
US,".Harding County, South Dakota","1,298"
US,".Hughes County, South Dakota","17,526"
US,".Hutchinson County, South Dakota","7,291"
US,".Hyde County, South Dakota","1,301"
US,".Jackson County, South Dakota","3,344"
US,".Jerauld County, South Dakota","2,013"
US,".Jones County, South Dakota",903
US,".Kingsbury County, South Dakota","4,939"
US,".Lake County, South Dakota","12,797"
US,".Lawrence County, South Dakota","25,844"
US,".Lincoln County, South Dakota","61,128"
US,".Lyman County, South Dakota","3,781"
US,".McCook County, South Dakota","5,586"
US,".McPherson County, South Dakota","2,379"
US,".Marshall County, South Dakota","4,935"
US,".Meade County, South Dakota","28,332"
US,".Mellette County, South Dakota","2,061"
US,".Miner County, South Dakota","2,216"
US,".Minnehaha County, South Dakota","193,134"
US,".Moody County, South Dakota","6,576"
US,".Oglala Lakota County, South Dakota","14,177"
US,".Pennington County, South Dakota","113,775"
US,".Perkins County, South Dakota","2,865"
US,".Potter County, South Dakota","2,153"
US,".Roberts County, South Dakota","10,394"
US,".Sanborn County, South Dakota","2,344"
US,".Spink County, South Dakota","6,376"
US,".Stanley County, South Dakota","3,098"
US,".Sully County, South Dakota","1,391"
US,".Todd County, South Dakota","10,177"
US,".Tripp County, South Dakota","5,441"
US,".Turner County, South Dakota","8,384"
US,".Union County, South Dakota","15,932"
US,".Walworth County, South Dakota","5,435"
US,".Yankton County, South Dakota","22,814"
US,".Ziebach County, South Dakota","2,756"
US,".Anderson County, Tennessee","76,978"
US,".Bedford County, Tennessee","49,713"
US,".Benton County, Tennessee","16,160"
US,".Bledsoe County, Tennessee","15,064"
US,".Blount County, Tennessee","133,088"
US,".Bradley County, Tennessee","108,110"
US,".Campbell County, Tennessee","39,842"
US,".canadanon County, Tennessee","14,678"
US,".Carroll County, Tennessee","27,767"
US,".Carter County, Tennessee","56,391"
US,".Cheatham County, Tennessee","40,667"
US,".Chester County, Tennessee","17,297"
US,".Claiborne County, Tennessee","31,959"
US,".Clay County, Tennessee","7,615"
US,".Cocke County, Tennessee","36,004"
US,".Coffee County, Tennessee","56,520"
US,".Crockett County, Tennessee","14,230"
US,".Cumberland County, Tennessee","60,520"
US,".Davidson County, Tennessee","694,144"
US,".Decatur County, Tennessee","11,663"
US,".DeKalb County, Tennessee","20,490"
US,".Dickson County, Tennessee","53,948"
US,".Dyer County, Tennessee","37,159"
US,".Fayette County, Tennessee","41,133"
US,".Fentress County, Tennessee","18,523"
US,".Franklin County, Tennessee","42,208"
US,".Gibson County, Tennessee","49,133"
US,".Giles County, Tennessee","29,464"
US,".Grainger County, Tennessee","23,320"
US,".Greene County, Tennessee","69,069"
US,".Grundy County, Tennessee","13,427"
US,".Hamblen County, Tennessee","64,934"
US,".Hamilton County, Tennessee","367,804"
US,".Hancock County, Tennessee","6,620"
US,".Hardeman County, Tennessee","25,050"
US,".Hardin County, Tennessee","25,652"
US,".Hawkins County, Tennessee","56,786"
US,".Haywood County, Tennessee","17,304"
US,".Henderson County, Tennessee","28,117"
US,".Henry County, Tennessee","32,345"
US,".Hickman County, Tennessee","25,178"
US,".Houston County, Tennessee","8,201"
US,".Humphreys County, Tennessee","18,582"
US,".Jackson County, Tennessee","11,786"
US,".Jefferson County, Tennessee","54,495"
US,".Johnson County, Tennessee","17,788"
US,".Knox County, Tennessee","470,313"
US,".Lake County, Tennessee","7,016"
US,".Lauderdale County, Tennessee","25,633"
US,".Lawrence County, Tennessee","44,142"
US,".Lewis County, Tennessee","12,268"
US,".Lincoln County, Tennessee","34,366"
US,".Loudon County, Tennessee","54,068"
US,".McMinn County, Tennessee","53,794"
US,".McNairy County, Tennessee","25,694"
US,".Macon County, Tennessee","24,602"
US,".Madison County, Tennessee","97,984"
US,".Marion County, Tennessee","28,907"
US,".Marshall County, Tennessee","34,375"
US,".Maury County, Tennessee","96,387"
US,".Meigs County, Tennessee","12,422"
US,".Monroe County, Tennessee","46,545"
US,".Montgomery County, Tennessee","208,993"
US,".Moore County, Tennessee","6,488"
US,".Morgan County, Tennessee","21,403"
US,".Obion County, Tennessee","30,069"
US,".Overton County, Tennessee","22,241"
US,".Perry County, Tennessee","8,076"
US,".Pickett County, Tennessee","5,048"
US,".Polk County, Tennessee","16,832"
US,".Putnam County, Tennessee","80,245"
US,".Rhea County, Tennessee","33,167"
US,".Roane County, Tennessee","53,382"
US,".Robertson County, Tennessee","71,813"
US,".Rutherford County, Tennessee","332,285"
US,".Scott County, Tennessee","22,068"
US,".Sequatchie County, Tennessee","15,026"
US,".Sevier County, Tennessee","98,250"
US,".Shelby County, Tennessee","937,166"
US,".Smith County, Tennessee","20,157"
US,".Stewart County, Tennessee","13,715"
US,".Sullivan County, Tennessee","158,348"
US,".Sumner County, Tennessee","191,283"
US,".Tipton County, Tennessee","61,599"
US,".Trousdale County, Tennessee","11,284"
US,".Unicoi County, Tennessee","17,883"
US,".Union County, Tennessee","19,972"
US,".Van Buren County, Tennessee","5,872"
US,".Warren County, Tennessee","41,277"
US,".Washington County, Tennessee","129,375"
US,".Wayne County, Tennessee","16,673"
US,".Weakley County, Tennessee","33,328"
US,".White County, Tennessee","27,345"
US,".Williamson County, Tennessee","238,412"
US,".Wilson County, Tennessee","144,657"
US,".Anderson County, Texas","57,735"
US,".Andrews County, Texas","18,705"
US,".Angelina County, Texas","86,715"
US,".Aransas County, Texas","23,510"
US,".Archer County, Texas","8,553"
US,".Armstrong County, Texas","1,887"
US,".Atascosa County, Texas","51,153"
US,".Austin County, Texas","30,032"
US,".Bailey County, Texas","7,000"
US,".Bandera County, Texas","23,112"
US,".Bastrop County, Texas","88,723"
US,".Baylor County, Texas","3,509"
US,".Bee County, Texas","32,565"
US,".Bell County, Texas","362,924"
US,".Bexar County, Texas","2,003,554"
US,".Blanco County, Texas","11,931"
US,".Borden County, Texas",654
US,".Bosque County, Texas","18,685"
US,".Bowie County, Texas","93,245"
US,".Brazoria County, Texas","374,264"
US,".Brazos County, Texas","229,211"
US,".Brewster County, Texas","9,203"
US,".Briscoe County, Texas","1,546"
US,".Brooks County, Texas","7,093"
US,".Brown County, Texas","37,864"
US,".Burleson County, Texas","18,443"
US,".Burnet County, Texas","48,155"
US,".Caldwell County, Texas","43,664"
US,".Calhoun County, Texas","21,290"
US,".Callahan County, Texas","13,943"
US,".Cameron County, Texas","423,163"
US,".Camp County, Texas","13,094"
US,".Carson County, Texas","5,926"
US,".Cass County, Texas","30,026"
US,".Castro County, Texas","7,530"
US,".Chambers County, Texas","43,837"
US,".Cherokee County, Texas","52,646"
US,".Childress County, Texas","7,306"
US,".Clay County, Texas","10,471"
US,".Cochran County, Texas","2,853"
US,".Coke County, Texas","3,387"
US,".Coleman County, Texas","8,175"
US,".Collin County, Texas","1,034,730"
US,".Collingsworth County, Texas","2,920"
US,".Colorado County, Texas","21,493"
US,".Comal County, Texas","156,209"
US,".Comanche County, Texas","13,635"
US,".Concho County, Texas","2,726"
US,".Cooke County, Texas","41,257"
US,".Coryell County, Texas","75,951"
US,".Cottle County, Texas","1,398"
US,".Crane County, Texas","4,797"
US,".Crockett County, Texas","3,464"
US,".Crosby County, Texas","5,737"
US,".Culberson County, Texas","2,171"
US,".Dallam County, Texas","7,287"
US,".Dallas County, Texas","2,635,516"
US,".Dawson County, Texas","12,728"
US,".Deaf Smith County, Texas","18,546"
US,".Delta County, Texas","5,331"
US,".Denton County, Texas","887,207"
US,".DeWitt County, Texas","20,160"
US,".Dickens County, Texas","2,211"
US,".Dimmit County, Texas","10,124"
US,".Donley County, Texas","3,278"
US,".Duval County, Texas","11,157"
US,".Eastland County, Texas","18,360"
US,".Ector County, Texas","166,223"
US,".Edwards County, Texas","1,932"
US,".Ellis County, Texas","184,826"
US,".El Paso County, Texas","839,238"
US,".Erath County, Texas","42,698"
US,".Falls County, Texas","17,297"
US,".Fannin County, Texas","35,514"
US,".Fayette County, Texas","25,346"
US,".Fisher County, Texas","3,830"
US,".Floyd County, Texas","5,712"
US,".Foard County, Texas","1,155"
US,".Fort Bend County, Texas","811,688"
US,".Franklin County, Texas","10,725"
US,".Freestone County, Texas","19,717"
US,".Frio County, Texas","20,306"
US,".Gaines County, Texas","21,492"
US,".Galveston County, Texas","342,139"
US,".Garza County, Texas","6,229"
US,".Gillespie County, Texas","26,988"
US,".Glasscock County, Texas","1,409"
US,".Goliad County, Texas","7,658"
US,".Gonzales County, Texas","20,837"
US,".Gray County, Texas","21,886"
US,".Grayson County, Texas","136,212"
US,".Gregg County, Texas","123,945"
US,".Grimes County, Texas","28,880"
US,".Guadalupe County, Texas","166,847"
US,".Hale County, Texas","33,406"
US,".Hall County, Texas","2,964"
US,".Hamilton County, Texas","8,461"
US,".Hansford County, Texas","5,399"
US,".Hardeman County, Texas","3,933"
US,".Hardin County, Texas","57,602"
US,".Harris County, Texas","4,713,325"
US,".Harrison County, Texas","66,553"
US,".Hartley County, Texas","5,576"
US,".Haskell County, Texas","5,658"
US,".Hays County, Texas","230,191"
US,".Hemphill County, Texas","3,819"
US,".Henderson County, Texas","82,737"
US,".Hidalgo County, Texas","868,707"
US,".Hill County, Texas","36,649"
US,".Hockley County, Texas","23,021"
US,".Hood County, Texas","61,643"
US,".Hopkins County, Texas","37,084"
US,".Houston County, Texas","22,968"
US,".Howard County, Texas","36,664"
US,".Hudspeth County, Texas","4,886"
US,".Hunt County, Texas","98,594"
US,".Hutchinson County, Texas","20,938"
US,".Irion County, Texas","1,536"
US,".Jack County, Texas","8,935"
US,".Jackson County, Texas","14,760"
US,".Jasper County, Texas","35,529"
US,".Jeff Davis County, Texas","2,274"
US,".Jefferson County, Texas","251,565"
US,".Jim Hogg County, Texas","5,200"
US,".Jim Wells County, Texas","40,482"
US,".Johnson County, Texas","175,817"
US,".Jones County, Texas","20,083"
US,".Karnes County, Texas","15,601"
US,".Kaufman County, Texas","136,154"
US,".Kendall County, Texas","47,431"
US,".Kenedy County, Texas",404
US,".Kent County, Texas",762
US,".Kerr County, Texas","52,600"
US,".Kimble County, Texas","4,337"
US,".King County, Texas",272
US,".Kinney County, Texas","3,667"
US,".Kleberg County, Texas","30,680"
US,".Knox County, Texas","3,664"
US,".Lamar County, Texas","49,859"
US,".Lamb County, Texas","12,893"
US,".Lampasas County, Texas","21,428"
US,".La Salle County, Texas","7,520"
US,".Lavaca County, Texas","20,154"
US,".Lee County, Texas","17,239"
US,".Leon County, Texas","17,404"
US,".Liberty County, Texas","88,219"
US,".Limestone County, Texas","23,437"
US,".Lipscomb County, Texas","3,233"
US,".Live Oak County, Texas","12,207"
US,".Llano County, Texas","21,795"
US,".Loving County, Texas",169
US,".Lubbock County, Texas","310,569"
US,".Lynn County, Texas","5,951"
US,".McCulloch County, Texas","7,984"
US,".McLennan County, Texas","256,623"
US,".McMullen County, Texas",743
US,".Madison County, Texas","14,284"
US,".Marion County, Texas","9,854"
US,".Martin County, Texas","5,771"
US,".Mason County, Texas","4,274"
US,".Matagorda County, Texas","36,643"
US,".Maverick County, Texas","58,722"
US,".Medina County, Texas","51,584"
US,".Menard County, Texas","2,138"
US,".Midland County, Texas","176,832"
US,".Milam County, Texas","24,823"
US,".Mills County, Texas","4,873"
US,".Mitchell County, Texas","8,545"
US,".Montague County, Texas","19,818"
US,".Montgomery County, Texas","607,391"
US,".Moore County, Texas","20,940"
US,".Morris County, Texas","12,388"
US,".Motley County, Texas","1,200"
US,".Nacogdoches County, Texas","65,204"
US,".Navarro County, Texas","50,113"
US,".Newton County, Texas","13,595"
US,".Nolan County, Texas","14,714"
US,".Nueces County, Texas","362,294"
US,".Ochiltree County, Texas","9,836"
US,".Oldham County, Texas","2,112"
US,".Orange County, Texas","83,396"
US,".Palo Pinto County, Texas","29,189"
US,".Panola County, Texas","23,194"
US,".Parker County, Texas","142,878"
US,".Parmer County, Texas","9,605"
US,".Pecos County, Texas","15,823"
US,".Polk County, Texas","51,353"
US,".Potter County, Texas","117,415"
US,".Presidio County, Texas","6,704"
US,".Rains County, Texas","12,514"
US,".Randall County, Texas","137,713"
US,".Reagan County, Texas","3,849"
US,".Real County, Texas","3,452"
US,".Red River County, Texas","12,023"
US,".Reeves County, Texas","15,976"
US,".Refugio County, Texas","6,948"
US,".Roberts County, Texas",854
US,".Robertson County, Texas","17,074"
US,".Rockwall County, Texas","104,915"
US,".Runnels County, Texas","10,264"
US,".Rusk County, Texas","54,406"
US,".Sabine County, Texas","10,542"
US,".San Augustine County, Texas","8,237"
US,".San Jacinto County, Texas","28,859"
US,".San Patricio County, Texas","66,730"
US,".San Saba County, Texas","6,055"
US,".Schleicher County, Texas","2,793"
US,".Scurry County, Texas","16,703"
US,".Shackelford County, Texas","3,265"
US,".Shelby County, Texas","25,274"
US,".Sherman County, Texas","3,022"
US,".Smith County, Texas","232,751"
US,".Somervell County, Texas","9,128"
US,".Starr County, Texas","64,633"
US,".Stephens County, Texas","9,366"
US,".Sterling County, Texas","1,291"
US,".Stonewall County, Texas","1,350"
US,".Sutton County, Texas","3,776"
US,".Swisher County, Texas","7,397"
US,".Tarrant County, Texas","2,102,515"
US,".Taylor County, Texas","138,034"
US,".Terrell County, Texas",776
US,".Terry County, Texas","12,337"
US,".Throckmorton County, Texas","1,501"
US,".Titus County, Texas","32,750"
US,".Tom Green County, Texas","119,200"
US,".Travis County, Texas","1,273,954"
US,".Trinity County, Texas","14,651"
US,".Tyler County, Texas","21,672"
US,".Upshur County, Texas","41,753"
US,".Upton County, Texas","3,657"
US,".Uvalde County, Texas","26,741"
US,".Val Verde County, Texas","49,025"
US,".Van Zandt County, Texas","56,590"
US,".Victoria County, Texas","92,084"
US,".Walker County, Texas","72,971"
US,".Waller County, Texas","55,246"
US,".Ward County, Texas","11,998"
US,".Washington County, Texas","35,882"
US,".Webb County, Texas","276,652"
US,".Wharton County, Texas","41,556"
US,".Wheeler County, Texas","5,056"
US,".Wichita County, Texas","132,230"
US,".Wilbarger County, Texas","12,769"
US,".Willacy County, Texas","21,358"
US,".Williamson County, Texas","590,551"
US,".Wilson County, Texas","51,070"
US,".Winkler County, Texas","8,010"
US,".Wise County, Texas","69,984"
US,".Wood County, Texas","45,539"
US,".Yoakum County, Texas","8,713"
US,".Young County, Texas","18,010"
US,".Zapata County, Texas","14,179"
US,".Zavala County, Texas","11,840"
US,".Beaver County, Utah","6,710"
US,".Box Elder County, Utah","56,046"
US,".Cache County, Utah","128,289"
US,".Carbon County, Utah","20,463"
US,".Daggett County, Utah",950
US,".Davis County, Utah","355,481"
US,".Duchesne County, Utah","19,938"
US,".Emery County, Utah","10,012"
US,".Garfield County, Utah","5,051"
US,".Grand County, Utah","9,754"
US,".Iron County, Utah","54,839"
US,".Juab County, Utah","12,017"
US,".Kane County, Utah","7,886"
US,".Millard County, Utah","13,188"
US,".Morgan County, Utah","12,124"
US,".Piute County, Utah","1,479"
US,".Rich County, Utah","2,483"
US,".Salt Lake County, Utah","1,160,437"
US,".San Juan County, Utah","15,308"
US,".Sanpete County, Utah","30,939"
US,".Sevier County, Utah","21,620"
US,".Summit County, Utah","42,145"
US,".Tooele County, Utah","72,259"
US,".Uintah County, Utah","35,734"
US,".Utah County, Utah","636,235"
US,".Wasatch County, Utah","34,091"
US,".Washington County, Utah","177,556"
US,".Wayne County, Utah","2,711"
US,".Weber County, Utah","260,213"
US,".Addison County, Vermont","36,777"
US,".Bennington County, Vermont","35,470"
US,".Caledonia County, Vermont","29,993"
US,".Chittenden County, Vermont","163,774"
US,".Essex County, Vermont","6,163"
US,".Franklin County, Vermont","49,402"
US,".Grand Isle County, Vermont","7,235"
US,".Lamoille County, Vermont","25,362"
US,".Orange County, Vermont","28,892"
US,".Orleans County, Vermont","27,037"
US,".Rutland County, Vermont","58,191"
US,".Washington County, Vermont","58,409"
US,".Windham County, Vermont","42,222"
US,".Windsor County, Vermont","55,062"
US,".Accomack County, Virginia","32,316"
US,".Albemarle County, Virginia","109,330"
US,".Alleghany County, Virginia","14,860"
US,".Amelia County, Virginia","13,145"
US,".Amherst County, Virginia","31,605"
US,".Appomattox County, Virginia","15,911"
US,".Arlington County, Virginia","236,842"
US,".Augusta County, Virginia","75,558"
US,".Bath County, Virginia","4,147"
US,".Bedford County, Virginia","78,997"
US,".Bland County, Virginia","6,280"
US,".Botetourt County, Virginia","33,419"
US,".Brunswick County, Virginia","16,231"
US,".Buchanan County, Virginia","21,004"
US,".Buckingham County, Virginia","17,148"
US,".Campbell County, Virginia","54,885"
US,".Caroline County, Virginia","30,725"
US,".Carroll County, Virginia","29,791"
US,".Charles City County, Virginia","6,963"
US,".Charlotte County, Virginia","11,880"
US,".Chesterfield County, Virginia","352,802"
US,".Clarke County, Virginia","14,619"
US,".Craig County, Virginia","5,131"
US,".Culpeper County, Virginia","52,605"
US,".Cumberland County, Virginia","9,932"
US,".Dickenson County, Virginia","14,318"
US,".Dinwiddie County, Virginia","28,544"
US,".Essex County, Virginia","10,953"
US,".Fairfax County, Virginia","1,147,532"
US,".Fauquier County, Virginia","71,222"
US,".Floyd County, Virginia","15,749"
US,".Fluvanna County, Virginia","27,270"
US,".Franklin County, Virginia","56,042"
US,".Frederick County, Virginia","89,313"
US,".Giles County, Virginia","16,720"
US,".Gloucester County, Virginia","37,348"
US,".Goochland County, Virginia","23,753"
US,".Grayson County, Virginia","15,550"
US,".Greene County, Virginia","19,819"
US,".Greensville County, Virginia","11,336"
US,".Halifax County, Virginia","33,911"
US,".Hanover County, Virginia","107,766"
US,".Henrico County, Virginia","330,818"
US,".Henry County, Virginia","50,557"
US,".Highland County, Virginia","2,190"
US,".Isle of Wight County, Virginia","37,109"
US,".James City County, Virginia","76,523"
US,".King and Queen County, Virginia","7,025"
US,".King George County, Virginia","26,836"
US,".King William County, Virginia","17,148"
US,".Lancaster County, Virginia","10,603"
US,".Lee County, Virginia","23,423"
US,".Loudoun County, Virginia","413,538"
US,".Louisa County, Virginia","37,591"
US,".Lunenburg County, Virginia","12,196"
US,".Madison County, Virginia","13,261"
US,".Mathews County, Virginia","8,834"
US,".Mecklenburg County, Virginia","30,587"
US,".Middlesex County, Virginia","10,582"
US,".Montgomery County, Virginia","98,535"
US,".Nelson County, Virginia","14,930"
US,".New Kent County, Virginia","23,091"
US,".Northampton County, Virginia","11,710"
US,".Northumberland County, Virginia","12,095"
US,".Nottoway County, Virginia","15,232"
